"id","masked_id","manufacturer_id","product_type","product_type_id","product_identifier","product_identifier_type","name","description","marketing_description","images","minimum_order_volume","minimum_order_volume_type","unit_count","unit_count_type","item_weight","item_weight_unit","ingredients","flavors","packaging_options","additional_info","metadata","external_links","status","created_at","updated_at"
1302,"1PMUF8V1Y6",9234,CATEGORY,1355,AT0005,,Fiber Crackers,"Looking for a snack that's as wholesome as it is delicious? Our Fiber Crackers are packed with gut-friendly fiber to keep you feeling full and energized throughout the day. Light, crispy, and perfect for pairing, they make healthy snacking simple and satisfying.",,{https://images.keychain.com/ai-spec/c68d6b91-e04c-4599-8f26-7a2b20d6c47d_base.png},,,,,,,,,"{Pouch,Carton,Bag,Box}",,"",{},active,2025-03-13 20:58:49.409,2025-03-13 20:58:49.409
1301,MVJ0HTHZAN,9234,CATEGORY,1778,AT0004,,Fiber Cookies,"Indulge in a cookie that loves you back! Our Fiber Cookies are baked to perfection with high fiber content to support digestion while satisfying your sweet tooth. Deliciously soft, chewy, and made with wholesome ingredients, they're the perfect guilt-free treat.",,{https://images.keychain.com/ai-spec/274a8da1-490a-420d-89db-173c4bd3ce6a_base.png},,,,,,,,,"{Pouch,Carton,Bag,Box}",,"",{},active,2025-03-13 20:58:49.175,2025-03-13 20:58:49.175
1300,VX808OJS0L,9234,CATEGORY,1779,AT0003,,Protein Chips,"""Craving a snack that satisfies your hunger and your health goals? Our Protein Chips are the perfect balance of bold flavor and powerful nutrition. Packed with high-quality protein, these crunchy chips keep you fueled and energized throughout the day—without the guilt.
""",,{https://images.keychain.com/ai-spec/e94eb203-d5ec-4897-bdb5-c768f6ba7ff1_base.png},,,,,,,,,"{Pouch,Carton,Bag,Box}",,"",{},active,2025-03-13 20:58:48.881,2025-03-13 20:58:48.881
1299,Y1VMR6I45W,9234,CATEGORY,1339,AT0002,,Protein Crackers,"Say goodbye to boring snacks and hello to a crunchy, protein-packed upgrade! Our Protein Crackers are crafted to fuel your day with protein, wholesome ingredients, and irresistible flavor—perfect for guilt-free munching anytime, anywhere.",,{https://images.keychain.com/ai-spec/ca1630e7-cf7f-4af6-9bd3-2f60326a7c16_base.png},,,,,,,,,"{Pouch,Carton,Bag,Box}",,"",{},active,2025-03-13 20:58:48.644,2025-03-13 20:58:48.644
1298,"41SQVMQ7NN",9234,CATEGORY,1778,AT0001,,Protein Cookies,Protein cookies are a delicious treat that provides a good source of protein and is high in fiber to support gut health,,{https://images.keychain.com/ai-spec/df7bf0f7-5c3f-4fb0-8ad5-fe38161bf2d5_base.png},,,,,,,,,"{Pouch,Carton,Bag,Box}",,"",{},active,2025-03-13 20:58:48.391,2025-03-13 20:58:48.391
1284,TDVA182V4Q,77358,CATEGORY,1323,"5e4d3c2b-1a7e-4b8c-9d6f-2e12345678a9",,Macaron - 12 Pack,"Pictured: Holiday Cheer - Maple Whiskey, Orange Liqueur Margarita, Irish Cream",,{https://images.keychain.com/wlp/TDVA182V4Q/256d36c2-59e6-4161-8a4d-fdcc3f711781.png},,,20,Unit,11.000,OZ,,"{""Apple Pie"",""Apricot Jam"",""Birthday Cake"",""Blueberry Cheesecake"",Caramel,""Caramel Latte"",Chai,Chocolate,""Chocolate Hazelnut"",""Chocolate Raspberry"",""Cinnamon Bun"",Hazelnut,""Irish Cream"",""Maple Whiskey"",Margarita,Matcha,Mocha,""Orange Chocolate"",""Orange Liqueur"",""Peanut Butter and Jelly"",""Peppermint Candy Cane"",Pistachio,""Pumpkin Spice"",""Raspberry Cheesecake"",""Raspberry Cream"",""Raspberry Jam"",""Raspberry Lemon"",""Red Velvet"",""Salted Caramel"",""Strawberry Cheesecake"",""Strawberry Cream"",""Strawberry Jam"",""Vanilla Rose""}",,,"",,active,2025-03-10 18:09:19.412,2025-03-10 18:09:19.412
1283,MCNS4EWDFQ,77358,CATEGORY,1323,a9c8b7d6-1e5f-4c2b-8d7e-1b1234567e8c,,Macaron - 8 Pack,Pictured: Vanilla Rose Macaron,,{https://images.keychain.com/wlp/MCNS4EWDFQ/a80ba1e6-6f70-458e-bef4-a181a435e69f.png},,,24,Unit,4.200,OZ,,"{""Apple Pie"",""Apricot Jam"",""Birthday Cake"",""Blueberry Cheesecake"",Caramel,""Caramel Latte"",Chai,Chocolate,""Chocolate Hazelnut"",""Chocolate Raspberry"",""Cinnamon Bun"",Hazelnut,""Irish Cream"",""Maple Whiskey"",Margarita,Matcha,Mocha,""Orange Chocolate"",""Orange Liqueur"",""Peanut Butter and Jelly"",""Peppermint Candy Cane"",Pistachio,""Pumpkin Spice"",""Raspberry Cheesecake"",""Raspberry Cream"",""Raspberry Jam"",""Raspberry Lemon"",""Red Velvet"",""Salted Caramel"",""Strawberry Cheesecake"",""Strawberry Cream"",""Strawberry Jam"",""Vanilla Rose""}",,,"",,active,2025-03-10 18:09:16.092,2025-03-10 18:09:16.092
1282,KT7Q685OLV,77358,CATEGORY,1323,"3b2c8d1e-2f3a-4e5b-9d7c-0a123456789b",,Macaron - 6 Pack,"Pictured: Sring Collection - Maple Delight, Vanilla Rose, Mango, Strawberry Jam, Pistachio, Peanut Butter & Jelly",,{https://images.keychain.com/wlp/KT7Q685OLV/86792e5e-eabb-4e8e-a531-861cbf6b80a4.png},,,40,Unit,5.500,OZ,"Vanilla Rose*: Cookie [sugar, Almond Flour, Egg Whites, Enriched Wheat Flour (flour, Niacin, Reduced Iron, Riboflavin, Thiamine Mononitrate, Folic Acid), Corn Starch, Red 3, Yellow 5, Red 40], Frosting [sugar, Vegetable Oils (palm Oil, High Oleic Sunflower Oil, Canola Oil, Hydrogenated Cottonseed Oil), Water, Corn Starch, Titanium Dioxide Color, Salt, Preservatives (potassium Sorbate, Sorbic Acid), Citric Acid, Artificial Flavor], Natural Flavor. Contains: Almonds, Egg, Wheat.","{""Apple Pie"",""Apricot Jam"",""Birthday Cake"",""Blueberry Cheesecake"",Caramel,""Caramel Latte"",Chai,Chocolate,""Chocolate Hazelnut"",""Chocolate Raspberry"",""Cinnamon Bun"",Hazelnut,""Irish Cream"",""Maple Whiskey"",Margarita,Matcha,Mocha,""Orange Chocolate"",""Orange Liqueur"",""Peanut Butter and Jelly"",""Peppermint Candy Cane"",Pistachio,""Pumpkin Spice"",""Raspberry Cheesecake"",""Raspberry Cream"",""Raspberry Jam"",""Raspberry Lemon"",""Red Velvet"",""Salted Caramel"",""Strawberry Cheesecake"",""Strawberry Cream"",""Strawberry Jam"",""Vanilla Rose""}",,,"",,active,2025-03-10 18:09:12.603,2025-03-10 18:09:12.603
1281,CQJJJFIW45,77358,CATEGORY,1902,c1e8b9f0-3a1b-4c2a-bd56-9a1234567f8d,,Artisan Foccacia - 6 Pack,Pictured: Herb and Cheese Foccacia,,{https://images.keychain.com/wlp/CQJJJFIW45/4bb7ee9f-f5b1-4f4f-8882-37bb98b8f3e9.png},,,8,Unit,630.000,g,"Herb And Cheese: Wheat Flour, Water, Yeast, Sour Dough, Salt, Rye Flour, Malt Flour, Spices, Corn Flour, Acetic Acid, Lactic Acid, Olive Oil, Canola Oil, Sugar, Calcium Sulphate, Dextrose, Diacetyl Tartaric Acid Ester Of Mono And Diglycerides, Soy Lecithin, Romano And Parmesan Cheese, Dried Minced Garlic, Basil, Parsley, Calcium Propionate. Allergens: Contains Wheat And Milk Ingredients, May Contain Egg, Soy. Autumn Harvest: Enriched Wheat Flour, Flavor (rye Sour Dough, Lactic Acid, Soya Lecithin, Bacterial Culture),water, Yeast, Salt, Rye Flour, Extra Virgin Olive Oil, Vegetable Oil, Flax Seeds, Stone Ground Whole Wheat Flour, Mustard Seeds, Rye Meal, Calcium Sulphate, Dextrose, Diacetyl Acid Ester Of Mono And Diglycerides, Ascorbic Acid, Azodicarbonamide, Cysteine Hydrochloride, Romano And Parmesan Cheese, Dried Minced Garlic, Calcium Propionate. Allergens: Contains Wheat And Milk Ingredients, May Contain Egg, Soy.","{""Herb and Cheese"",""Western Harvest""}",,,"",,active,2025-03-10 18:09:09.045,2025-03-10 18:09:09.045
1280,DX8YDXISGX,77358,CATEGORY,1337,"91e7c6a9-7d3b-481e-9a2e-8f1234567e90",,Bread Sticks - 6 Pack,Pictured: Chessy Cheddar Hot Sauce ,,{https://images.keychain.com/wlp/DX8YDXISGX/4d85f4b9-3030-4394-83fb-d86f0f647265.png},,,16,Unit,13.700,OZ,"Cheddar: Bread Stick [wheat Flour, Water, Dry Durum Wheat Sourdough, Yeast, Canola Oil, Salt, Sugar, Dextrose, Calcium Propionate (preservative), Ascorbic Acid, Amylase, Niacinamide, Sodium Stearoyl Lactylate, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Soybean Oil, Xylanase, L-cysteine Hydro Chloride, Enzymes], Grated Reduced Fat Cheddar Cheese [pasteurized Milk, Milk Protein Concentrate, Whey Protein Concentrate, Salt, Bacterial Cultures, Calcium Chloride (preservative), Microbial Enzymes, Annatto (color)]. Cheesy Cheddar Hot Sauce: Bread Stick [wheat Flour, Water, Dry Durum Wheat Sourdough , Yeast, Canola Oil, Salt, Sugar, Dextrose, Calcium Propionate (preservative), Ascorbic Acid, Amylase, Niacinamide, Sodium Stearoyl Lactylate, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Soybean Oil, Xylanase, L-cysteine Hydro Chloride, Enzymes], Grated Reduced Fat Cheddar Cheese [pasteurized Milk, Milk Protein Concentrate, Whey Protein Concentrate, Salt, Bacterial Cultures, Calcium Chloride (preservative), Microbial Enzymes, Annatto (color)], Hot Sauce [aged Cayenne Red Peppers, Distilled Vinegar, Water, Salt, Garlic Powder]","{Cheddar,""Cheesy Cheddar Hot Sauce""}",,,"",,active,2025-03-10 18:09:05.441,2025-03-10 18:09:05.441
1279,XA6V4PYXMB,77358,CATEGORY,2662,f6a3e5c2-1b4d-4f4b-914c-a1b23456d78f,,Swirl Buns - 4 Pack,Pictured: Pizza Swirl Bun,,{https://images.keychain.com/wlp/XA6V4PYXMB/285de841-1896-4ac7-b1bb-13ff3235d0f2.png},,,12,Unit,11.500,OZ,"Cheddar: Bun [wheat Flour, Water, Fermented Durum Wheat Flour, Yeast, Canola Oil, Salt, Sugar, Dextrose, Calcium Propionate, Ascorbic Acid (preservative), Amylase, Niacinamide, Sodium Stearoyl-2-lactylate, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Soybean Oil, Xylanase, L-cysteine Hydro Chloride (preservative), Enzymes], Grated Reduced Fat Cheddar Cheese [pasteurized Milk, Milk Protein Concentrate, Whey Protein Concentrate, Salt, Bacterial Cultures, Calcium Chloride (preservative), Microbial Enzymes, Annatto (color)]. Pizza: Bun [wheat Flour, Water, Fermented Durum Wheat Flour, Yeast, Canola Oil, Salt, Sugar, Dextrose, Calcium Propionate, Ascorbic Acid (preservative), Amylase, Niacinamide, Sodium Stearoyl-2-lactylate, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid, Soybean Oil, Xylanase, L-cysteine Hydro Chloride (preservative), Enzymes], Grated Reduced Fat Cheddar Cheese [pasteurized Milk, Milk Protein Concentrate, Whey Protein Concentrate, Salt, Bacterial Cultures, Calcium Chloride (preservative), Microbial Enzymes, Annatto (color)], Pizza Sauce [water, Tomatoes, Tomato Paste, Soybean Oil, Salt, Spices, Olive Oil, Garlic Powder, Citric Acid (preservative)].","{Cheddar,Pizza}",,,"",,active,2025-03-10 18:09:01.876,2025-03-10 18:09:01.876
1278,AL02HLW9SI,77358,CATEGORY,2662,"7b0e8c0b-25f0-4f8c-8d76-6b12345678ea",,Artisan Buns - 6 Pack,Pictured: Golden Potato Bun,,{https://images.keychain.com/wlp/AL02HLW9SI/e9cc0e57-8eb8-41c1-896e-a22f0cee6818.png},,,12,Unit,480.000,g,"Golden Potato Bun*: Flour, Water, Egg Yolk (egg Yolk, Salt), Sugars (granulated Sugar, Barley & Malt Syrup), Canola Oil, Yeast, Sea Salt, Cultured Wheat Flour, Tapioca Flour, Cultured Wheat Starch, Wheat Starch, Turmeric, Casein, Disodium Phosphate, Soy Lecithin, Rowan Berry Fruit Extract, Ascorbic Acid, Citric Acid, Tricalcium Phosphate, Calcium Sulfate, Enzymes (amylase, Xylanase, Lipase). Contains: Wheat, Barley, Eggs, Milk, Soy. May Contain: Sesame Seeds, Sulphites, Tree Nuts *can Provide Other Flavours","{""Brioche Deluxe"",""Brioche Hotdog Deluxe"",""Golden Potato""}",,,"",,active,2025-03-10 18:08:57.965,2025-03-10 18:08:57.965
1277,"6VR59AWQBB",77358,CATEGORY,2675,d8a7a3b2-2d4e-43a6-8c8e-3b7291a4c4d6,,Artisan Breads,Pictured: West Coast Five Grain,,{https://images.keychain.com/wlp/6VR59AWQBB/b6ff17f8-2145-40d4-ae90-7a1f5d77e516.png},,,10,Unit,585.000,g,"West Coast Five Grain*: Flour, Water, Whole Wheat Flour, Sweet Grains (wheat Sourdough (water, Fermented Wheat Flour), Whole Oat Groats, Dextrose, Sunflower Seed, Flax Seed, Millet, Cracked Wheat, Sugar, Honey, Salt), Sunflower Seeds, Oat Fiber, Sugars (coconut Palm Sugar, Barley & Malt Syrup), Wheat Gluten, Sea Salt, Wheat, Millet, Wheat Starch, Yeast, Cultured Wheat Flour, Tapioca Flour, Cultured Wheat Starch, Rowan Berry Fruit Extract, Ascorbic Acid, Citric Acid, Tricalcium Phosphate, Calcium Sulfate, Enzymes (amylase, Xylanase, Glucose Oxidase, Lipase). Contains: Wheat, Oats, Barley. May Contain: Milk, Eggs, Sesame Seeds, Soy, Sulphites, Tree Nuts *can Provide Other Flavours","{Peasant,""European Dark Rye"",Sourdough,""Roasted Garlic & Cracked Pepper"",""Rustic Multigrain"",""Seeded Hearth"",""Western Harvest"",""West Coast 5 Grain""}",,,"",,active,2025-03-10 18:08:53.801,2025-03-10 18:08:53.801
1276,"46LNYR0QYC",77358,CATEGORY,1906,e2a1c6d7-36b5-4e9f-bd56-27b13432c3f5,,"12"" Pizza",Pictured: Pepperoni Pizza,,{https://images.keychain.com/wlp/46LNYR0QYC/07b5f1ff-b4fc-4f34-a574-060bb1cf01f0.png},,,12,Unit,20.800,OZ,"Pepperoni Pizza*: Pizza Crust [wheat Flour, Water, Fermented Durum Wheat Flour, Canola Oil, Yeast, Salt, Sugar, Niacinamide, Dextrose, Reduced Iron, Granulated Garlic, Fumaric Acid, Sodium Stearoyl Lactylate, Thiamine Mononitrite, Ascorbic Acid (preservative), L-cysteine Hydrochloride (preservative), Amylase, Riboflavin, Folic Acid, Sunflower Oil, Lactic Acid, Sodium Diacetate (preservative), Silicon Dioxide, Modified Palm Oil, Soybean Oil, Xylanase], Grated Reduced Fat Low-moisture Mozzarella Cheese [pasteurized Milk, Milk Protein Concentrate, Salt, Bacterial Cultures, Microbial Enzymes, Calcium Chloride (preservative)], Pizza Sauce [water, Tomatoes, Tomato Paste, Soybean Oil, Salt, Spices, Olive Oil, Garlic Powder, Citric Acid (preservative)], Pepperoni [pork, Beef, Salt, Dextrose, Lactic Starter Cultures, Ground Mustard, Natural Flavoring, Natural Smoke Flavoring, Sodium Erythorbate (preservative), Dehydrated Garlic, Sodium Nitrite (preservative), Citric Acid (preservative)], Grated Parmesan Cheese [pasteurized Milk, Pasteurized Part Skim Milk, Bacterial Cultures, Salt, Microbial Enzymes, Sorbic Acid (preservative), Cellulose, Potassium Sorbate (preservative)]. *can Provide Ingredients Of Other Flavours","{Cheese,Pepperoni,""Meat Lovers"",Supreme,""Italian Sausage""}",,,"",,active,2025-03-10 18:08:49.735,2025-03-10 18:08:49.735
1266,"72P2UT0XMP",1354,CATEGORY,1303,OFFO,,Organic French Fried Onions (offo),Organic French Fried Onions ,Organic,{https://images.keychain.com/wlp/72P2UT0XMP/67f27d6f-43c5-42a9-a674-cd541ac4f1a1.png},2500.000,"2 pallet 144 cases",12,case,6.000,ounces,"Organic Onions, Organic Palm Oil, Organic Wheat Flour, Organic Rice Flour, Salt",,"{Canister,Pouch}",,"",,active,2025-03-10 12:55:21.647,2025-03-10 12:55:21.647
1265,AQIS63ES4E,1354,CATEGORY,1303,CFO,,Crispy Fried Onions (cfo),Crispy Fried Onions ,Crispy,{https://images.keychain.com/wlp/AQIS63ES4E/72447f67-9b4a-41b5-beb9-d827f1ddb27f.png},2500.000,"2 pallet 144 cases",12,case,8.000,ounces,"Onions, Palm Oil, Wheat Flour, Salt",,"{Canister,Pouch}",,"",,active,2025-03-10 12:55:15.065,2025-03-10 12:55:15.065
1264,MUOLPU8R3L,522624,CATEGORY,1738,BSC0002,,Baddie Margarita,"8% ABV Canned Cocktail with Tequila","21+",{https://images.keychain.com/wlp/MUOLPU8R3L/14b632a6-4771-4127-8c53-ebb2d23d56d5.png},16320.000,Cans,1,Can,380.000,g,"Carbonated Water, Tequila, Cane Sugar, Natural Flavors, Citric Acid, Sea Salt","{""Classic Lime Margarita""}","{""Aluminum Can""}",,"",,active,2025-03-09 14:28:11.186,2025-03-09 14:28:11.186
1263,D6G8MCY4SU,522624,CATEGORY,1744,BSC0001,,Baddie Montana Mule,"7% ABV Canned Cocktail with Vodka","21+",{https://images.keychain.com/wlp/D6G8MCY4SU/c80e165b-7b03-41f5-8ee3-951045d615a0.png},16320.000,Cans,1,Can,380.000,g,"Carbonated Water, Vodka, Cane Sugar, Natural Flavors, Citric Acid","{""Classic Ginger-Lime Mule""}","{""Aluminum Can""}",,"",,active,2025-03-09 14:28:05.666,2025-03-09 14:28:05.666
1230,DIO6CU2WQR,25300,CATEGORY,,"850000105102",,Spicy Basil Pumpkin Seeds,"Kick the fake spice to the curb! Experience spice how it should be, real and organic! Enjoy the real flavors of cayenne, instead of that conventional ‘fake’ spicy flavor. After eating these, ‘spicy’ will never be the same. The combination of USDA certified organic pumpkin seeds and ingredients alongside the sprouting process ensures health! When you are in the mood to take on some spice always reach for a bag of Spicy Basil Pumpkin Seeds! And these are keto friendly with 0 grams of sugar and 3 grams of carbs.",,{https://images.keychain.com/wlp/DIO6CU2WQR/09f3326f-aa91-4f50-b18d-17baaf957c66.jpeg},,,12,Unit,2.000,oz,"Organic Sprouted Pumpkin Seeds, Organic Cayenne Pepper, Organic Black Pepper, Organic Chopped Onion, Organic Basil, Organic Olive Oil, Organic Paprika, Organic Garlic Sea Salt",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:44:04.502,2025-02-28 17:44:04.502
1229,TZYCV1ICB3,25300,CATEGORY,,"850000105096",,Spicy Basil Pumpkin Seeds,"Kick the fake spice to the curb! Experience spice how it should be, real and organic! Enjoy the real flavors of cayenne, instead of that conventional ‘fake’ spicy flavor. After eating these, ‘spicy’ will never be the same. The combination of USDA certified organic pumpkin seeds and ingredients alongside the sprouting process ensures health! When you are in the mood to take on some spice always reach for a bag of Spicy Basil Pumpkin Seeds! And these are keto friendly with 0 grams of sugar and 3 grams of carbs.",,{https://images.keychain.com/wlp/TZYCV1ICB3/64599ade-0e6f-47c7-84ae-6be8b17f2520.jpeg},,,12,Unit,6.000,oz,"Organic Sprouted Pumpkin Seeds, Organic Cayenne Pepper, Organic Black Pepper, Organic Chopped Onion, Organic Basil, Organic Olive Oil, Organic Paprika, Organic Garlic Sea Salt",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:44:00.304,2025-02-28 17:44:00.304
1228,"9NRA8N6Z9C",25300,CATEGORY,,"850000105041",,Sweet Apple Pecans,"Get ready for your tastebuds to question the fact that there is only 1 gram of sugar!! These pecans are one of our specialty nuts made with Organic sweeteners such as Erythritol and Stevia, with a fresh amount of apple flavor. The combination of USDA certified pecans and ingredients alongside the sprouting process ensures health. Having a sweet tooth will never be a problem again. Great for those who long for sweetness but can’t due to illnesses like cancer, diabetes, chronic illnesses, or for anyone!",,{https://images.keychain.com/wlp/9NRA8N6Z9C/a2902aa8-38fa-46ca-bb03-af254284d974.jpeg},,,12,Unit,2.000,oz,"Organic Sprouted Pecans, Organic Erythritol, Organic Apple Powder, Organic Vanilla Extract, Organic Olive Oil, Organic Cinnamon, Organic Stevia",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:43:55.887,2025-02-28 17:43:55.887
1227,"8TEFT9OO2X",25300,CATEGORY,,"850000105010",,Sweet Apple Pecans,"Get ready for your tastebuds to question the fact that there is only 1 gram of sugar!! These pecans are one of our specialty nuts made with Organic sweeteners such as Erythritol and Stevia, with a fresh amount of apple flavor. The combination of USDA certified pecans and ingredients alongside the sprouting process ensures health. Having a sweet tooth will never be a problem again. Great for those who long for sweetness but can’t due to illnesses like cancer, diabetes, chronic illnesses, or for anyone!",,{https://images.keychain.com/wlp/8TEFT9OO2X/37d19485-b0c1-4bf3-9ba8-0c52b815a0d3.jpeg},,,12,Unit,6.000,oz,"Organic Sprouted Pecans, Organic Erythritol, Organic Apple Powder, Organic Vanilla Extract, Organic Olive Oil, Organic Cinnamon, Organic Stevia",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:43:52.015,2025-02-28 17:43:52.015
1226,IPB5BKKX57,25300,CATEGORY,,"850000105058",,Garlic Salty Walnuts,"Has simple been so good? Do not be afraid to look at the ingredients, you will find 3 of them, all of which you probably have in your kitchen right now!! These walnuts are simple, salty and tasty. The combination of USDA certified walnuts and ingredients alongside the sprouting process ensures health. We put a twist on the plain salted walnuts, now with a kick of garlic. Not only does the garlic give flavor but it also gives cancer and heart disease fighting properties. Reach for these whenever you have a savory craving.",,{https://images.keychain.com/wlp/IPB5BKKX57/c4e8d3fa-d514-48ed-ae96-809052757841.jpeg},,,12,Unit,2.000,oz,"Organic Sprouted Walnuts, Organic Garlic Sea Salt, Organic Olive Oil",,"{""Resealable Pouch""}",,"",,active,2025-02-28 17:43:47.758,2025-02-28 17:43:47.758
